priceChangePercent,priceVolatility,priceTrend,precipitation,rootZoneSoilWetness,temperatureMax,temperatureMin,precipitationDelta,soilWetnessDelta,temperatureMaxDelta,riskLevel
2.7594,2.2258,-0.6018,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.7594,2.2258,-0.6018,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.2352,2.2215,-0.7562,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.2352,2.2215,-0.7562,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.2352,2.2215,-0.7562,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.2719,2.1654,-0.5284,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.2719,2.1654,-0.5284,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.2719,2.1654,-0.5284,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.3806,2.333,-0.7163,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.3806,2.333,-0.7163,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.3806,2.333,-0.7163,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.4831,2.3618,-0.0271,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.4831,2.3618,-0.0271,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.4831,2.3618,-0.0271,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.9009,2.8381,-0.4341,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.9009,2.8381,-0.4341,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.9009,2.8381,-0.4341,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.1268,2.8211,-0.4474,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.1268,2.8211,-0.4474,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.1268,2.8211,-0.4474,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.7967,2.796,-0.402,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.7967,2.796,-0.402,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.7967,2.796,-0.402,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.8296,2.5483,-0.9756,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.8296,2.5483,-0.9756,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.8296,2.5483,-0.9756,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.7571,2.5471,-0.9159,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.7571,2.5471,-0.9159,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.7571,2.5471,-0.9159,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.3034,2.5723,-0.8439,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.3034,2.5723,-0.8439,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.3034,2.5723,-0.8439,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.2187,2.4523,-0.269,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.2187,2.4523,-0.269,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.2187,2.4523,-0.269,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.5607,2.3392,-0.3843,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.5607,2.3392,-0.3843,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.5607,2.3392,-0.3843,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.2277,1.6074,0.1998,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.2277,1.6074,0.1998,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.2277,1.6074,0.1998,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.1107,1.3976,0.0728,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.1107,1.3976,0.0728,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.1107,1.3976,0.0728,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.8939,1.273,0.1857,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.8939,1.273,0.1857,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.8939,1.273,0.1857,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6764,1.0886,0.3298,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6764,1.0886,0.3298,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6764,1.0886,0.3298,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.0568,1.0239,0.4173,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.0568,1.0239,0.4173,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.0568,1.0239,0.4173,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.7604,1.2542,0.1594,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.7604,1.2542,0.1594,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.7604,1.2542,0.1594,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.3873,1.2731,0.1804,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.3873,1.2731,0.1804,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.3873,1.2731,0.1804,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.4276,1.1705,0.0388,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.4276,1.1705,0.0388,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.4276,1.1705,0.0388,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.0179,1.207,0.1945,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.0179,1.207,0.1945,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.0179,1.207,0.1945,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.1624,0.9659,-0.0896,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.1624,0.9659,-0.0896,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.1624,0.9659,-0.0896,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.7577,0.9483,0.1168,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.7577,0.9483,0.1168,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.7577,0.9483,0.1168,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.676,1.0986,-0.0081,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.676,1.0986,-0.0081,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.676,1.0986,-0.0081,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.117,1.3028,0.2636,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.117,1.3028,0.2636,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.117,1.3028,0.2636,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6821,1.1308,0.3984,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6821,1.1308,0.3984,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6821,1.1308,0.3984,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.5602,1.101,0.1549,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.5602,1.101,0.1549,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.5602,1.101,0.1549,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.2282,1.0968,0.13,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.2282,1.0968,0.13,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.2282,1.0968,0.13,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.7397,1.1917,0.2202,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.7397,1.1917,0.2202,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.7397,1.1917,0.2202,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.5967,1.5169,-0.084,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.5967,1.5169,-0.084,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.5967,1.5169,-0.084,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4748,1.5837,0.0056,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4748,1.5837,0.0056,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4748,1.5837,0.0056,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.9966,2.0181,-0.2845,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.9966,2.0181,-0.2845,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.9966,2.0181,-0.2845,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4265,1.9262,-0.3708,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4265,1.9262,-0.3708,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4265,1.9262,-0.3708,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.3444,1.9354,-0.2425,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.3444,1.9354,-0.2425,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.3444,1.9354,-0.2425,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.1144,1.9344,-0.1582,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.1144,1.9344,-0.1582,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.1144,1.9344,-0.1582,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.8571,1.9611,-0.0795,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.8571,1.9611,-0.0795,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.8571,1.9611,-0.0795,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.17,1.8375,-0.3183,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.17,1.8375,-0.3183,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.17,1.8375,-0.3183,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.5323,1.6997,0.1979,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.5323,1.6997,0.1979,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.5323,1.6997,0.1979,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.5215,2.0002,0.4537,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.5215,2.0002,0.4537,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.5215,2.0002,0.4537,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.8099,1.0862,1.0545,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.8099,1.0862,1.0545,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.8099,1.0862,1.0545,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.6963,1.0818,0.9632,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.6963,1.0818,0.9632,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.6963,1.0818,0.9632,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.1702,1.2867,0.7739,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.1702,1.2867,0.7739,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.1702,1.2867,0.7739,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.099,1.5988,0.4972,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.099,1.5988,0.4972,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.099,1.5988,0.4972,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.4189,1.8535,0.0877,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.4189,1.8535,0.0877,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.4189,1.8535,0.0877,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.1268,1.8804,0.2498,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.1268,1.8804,0.2498,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.1268,1.8804,0.2498,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.7827,1.9034,0.2811,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.7827,1.9034,0.2811,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.7827,1.9034,0.2811,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.3935,1.8764,0.2651,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.3935,1.8764,0.2651,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.3935,1.8764,0.2651,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.4823,1.9451,-0.0214,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.4823,1.9451,-0.0214,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.4823,1.9451,-0.0214,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.5255,2.0835,-0.4241,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.5255,2.0835,-0.4241,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.5255,2.0835,-0.4241,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.3076,2.3872,0.1356,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.3076,2.3872,0.1356,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.3076,2.3872,0.1356,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.3744,0.0,-2.3744,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.3744,0.0,-2.3744,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.3744,0.0,-2.3744,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.8512,0.7616,-1.6128,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.8512,0.7616,-1.6128,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.8512,0.7616,-1.6128,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.0033,0.6485,-1.743,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.0033,0.6485,-1.743,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.0033,0.6485,-1.743,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.3308,0.5893,-1.6399,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.3308,0.5893,-1.6399,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.3308,0.5893,-1.6399,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.7441,1.8311,-0.7631,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.7441,1.8311,-0.7631,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.7441,1.8311,-0.7631,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-5.3909,2.4018,-1.5344,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.3909,2.4018,-1.5344,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.3909,2.4018,-1.5344,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.5663,2.2528,-1.6818,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.5663,2.2528,-1.6818,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.5663,2.2528,-1.6818,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.9821,2.284,-1.3488,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.9821,2.284,-1.3488,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.9821,2.284,-1.3488,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.7515,2.2558,-1.146,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.7515,2.2558,-1.146,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.7515,2.2558,-1.146,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.3608,2.2862,-1.3347,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.3608,2.2862,-1.3347,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.3608,2.2862,-1.3347,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.8777,2.434,-1.569,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.8777,2.434,-1.569,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.8777,2.434,-1.569,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.3289,2.6185,-1.2365,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.3289,2.6185,-1.2365,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.3289,2.6185,-1.2365,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.3888,2.5528,-1.2809,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.3888,2.5528,-1.2809,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.3888,2.5528,-1.2809,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.7777,2.0833,-0.5099,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.7777,2.0833,-0.5099,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.7777,2.0833,-0.5099,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.4085,1.9439,-0.138,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.4085,1.9439,-0.138,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.4085,1.9439,-0.138,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.226,1.9052,-0.2325,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.226,1.9052,-0.2325,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.226,1.9052,-0.2325,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
4.6554,2.475,0.4434,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
4.6554,2.475,0.4434,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
4.6554,2.475,0.4434,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.2502,2.4596,0.4572,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.2502,2.4596,0.4572,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.2502,2.4596,0.4572,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.8219,2.2421,0.5892,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.8219,2.2421,0.5892,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.8219,2.2421,0.5892,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.6298,2.6076,-0.0307,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.6298,2.6076,-0.0307,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.6298,2.6076,-0.0307,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
1.4595,2.5163,-0.1468,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.4595,2.5163,-0.1468,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.4595,2.5163,-0.1468,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.232,2.492,-0.2731,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.232,2.492,-0.2731,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.232,2.492,-0.2731,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
2.8907,2.7031,0.0372,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
2.8907,2.7031,0.0372,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
2.8907,2.7031,0.0372,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.3971,2.9277,-0.4157,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.3971,2.9277,-0.4157,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.3971,2.9277,-0.4157,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.3,2.2138,-1.1601,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.3,2.2138,-1.1601,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.3,2.2138,-1.1601,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.5111,2.2321,-0.8149,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.5111,2.2321,-0.8149,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.5111,2.2321,-0.8149,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.0,2.1065,-0.4622,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.0,2.1065,-0.4622,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.0,2.1065,-0.4622,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.5425,1.7421,-0.0763,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
